Titulo,autores,link,ano,sessao
ANÁLISE DOS IMPACTOS DO CONTINGENCIAMENTO ORÇAMENTÁRIO DE 2015 SOBRE OS SETORES DA ECONOMIA BRASILEIRA,LUCAS MILANEZ DE LIMA ALMEIDA; ÁDANO RIBEIRO LEITE; GEIDSON UILSON SEIXAS SANTANA; HENRIQUE TOMÉ DA COSTA MATA,https://www.sep.org.br/mostrar.php?url=21/3099-analise-dos-impactos-do-contingenciamento-orcamentario-de-2015-sobre-os-setores-da-economia-brasileira.pdf,2016,
ORIGEM DO COMPLEXO INDUSTRIAL PORTUÁRIO SUAPE E OS SEUS MOMENTOS DE IMPLEMENTAÇÃO (1955-2014),RAFAEL GONÇALVES GUMIERO,https://www.sep.org.br/mostrar.php?url=21/3100-origem-do-complexo-industrial-portuario-suape-e-os-seus-momentos-de-implementacao-1955-2014.pdf,2016,
POLÍTICA ECONÔMICA EM TEMPOS DE CRISE: A REAÇÃO DO GOVERNO NORTE-AMERICANO À CRISE SUBPRIME,LUCAS AZEREDO DA SILVA TEIXEIRA; CARLOS PINKUSFELD BASTOS,https://www.sep.org.br/mostrar.php?url=21/3101-politica-economica-em-tempos-de-crise-a-reacao-do-governo-norte-americano-a-crise-subprime.pdf,2016,
INSTITUIÇÕES MULTILATERAIS E POLÍTICA ECONÔMICA NA AMÉRICA LATINA: UMA ANÁLISE CRÍTICA DA INFLUÊNCIA DO PENSAMENTO NEOLIBERAL NOS ANOS DE 1980-1990,JOÃO PAULO DAVI CONSTANTINO; ROBSON DIAS DA SILVA,https://www.sep.org.br/mostrar.php?url=21/3102-instituicoes-multilaterais-e-politica-economica-na-america-latina-uma-analise-critica-da-influencia-do-pensamento-neoliberal-nos-anos-de-1980-1990.pdf,2016,
PUBLIC BANKS AND HOUSING FINANCING: A STUDY OF THE EXPERIENCES OF BRAZIL AND CHILE,ANA ROSA RIBEIRO DE MENDONÇA; BRUNNO HENRIQUE SIBIN,https://www.sep.org.br/mostrar.php?url=21/3103-public-banks-and-housing-financing-a-study-of-the-experiences-of-brazil-and-chile.pdf,2016,
TAXA DE MAIS-VALOR E DESVALORIZAÇÃO DO ESTOQUE DE CAPI-TAL NO BRASIL: PODER E POSSIBILIDADES SOCIAIS,DIOGO LABREGO DE MATOS,https://www.sep.org.br/mostrar.php?url=21/3104-taxa-de-mais-valor-e-desvalorizacao-do-estoque-de-capi-tal-no-brasil-poder-e-possibilidades-sociais.pdf,2016,
"POLÍTICA ECONÔMICA SOCIAL­DEMOCRATA E A AGENDA 2010 NA ALEMANHA, 1998 ­ 2005",TALLYTA ROSANE BEZERRA DE GUSMÃO; MARIA DE FÁTIMA SILVA DO CARMO PREVIDELLI,https://www.sep.org.br/mostrar.php?url=21/3105-politica-economica-socialdemocrata-e-a-agenda-2010-na-alemanha-1998-2005.pdf,2016,
"ATUALIDADE DO PENSAMENTO DE PREBISCH: CICLOS ECONÔMICOS, DESINDUSTRIALIZAÇÃO E O CASO BRASILEIRO  2002-2014",LUCIANA ROSA DE SOUZA; ANDRÉ LUIZ MACHADO DOS SANTOS,https://www.sep.org.br/mostrar.php?url=21/3106-atualidade-do-pensamento-de-prebisch-ciclos-economicos-desindustrializacao-e-o-caso-brasileiro-2002-2014.pdf,2016,
VISÕES SOBRE A CRISE DO VALOR: UMA TENTATIVA DE SÍNTESE,EDUARDO SÁ BARRETO; TAILINY VENTURA,https://www.sep.org.br/mostrar.php?url=21/3107-visoes-sobre-a-crise-do-valor-uma-tentativa-de-sintese.pdf,2016,
O PROCESSO DE TOMADA DE CONSCIÊNCIA DO ESTADO À RESPEITO DA DINÂMICA INDUSTRIAL NA DÉCADA DE 1930,LUCAS GALVÃO DE MESQUITA,https://www.sep.org.br/mostrar.php?url=21/3108-o-processo-de-tomada-de-consciencia-do-estado-a-respeito-da-dinamica-industrial-na-decada-de-1930.pdf,2016,
CICLOS DE CRESCIMENTO E DESENVOLVIMENTO INDUSTRIAL DO MARANHÃO: UMA ANÁLISE SOBRE O PAPEL DO GÁS NATURAL NO ROMPIMENTO DOS CICLOS ENCLAVISTAS,DANIELE DE FÁTIMA AMORIM SILVA,https://www.sep.org.br/mostrar.php?url=21/3109-ciclos-de-crescimento-e-desenvolvimento-industrial-do-maranhao-uma-analise-sobre-o-papel-do-gas-natural-no-rompimento-dos-ciclos-enclavistas.pdf,2016,
O CAPITAL FICTÍCIO: REINTERPRETAÇÃO DE UMA CATEGORIA CONTROVERSA,ALEX WILHANS ANTONIO PALLUDETO; PEDRO ROSSI,https://www.sep.org.br/mostrar.php?url=21/3110-o-capital-ficticio-reinterpretacao-de-uma-categoria-controversa.pdf,2016,
"INOVAÇAO, INCERTEZA E FINANCIAMENTO",MÁRCIA SIQUEIRA RAPINI; ANDERSON CAVALCANTE; SOLANGE GOMES LEONEL,https://www.sep.org.br/mostrar.php?url=21/3111-inovacao-incerteza-e-financiamento.pdf,2016,
DESENVOLVIMENTO DA ESCOLA DAS ESTRUTURAS SOCIAIS DE ACUMULAÇÃO NO CONTEXTO DA ECONOMIA RADICAL AMERICANA,MARCELO SOARES BANDEIRA DE MELLO FILHO,https://www.sep.org.br/mostrar.php?url=21/3112-desenvolvimento-da-escola-das-estruturas-sociais-de-acumulacao-no-contexto-da-economia-radical-americana.pdf,2016,
O CAPITAL COMO ANTIVALOR: CONSIDERAÇÕES SOBRE A MERCADORIA-CAPITAL E O FETICHE-PERFEITO.,PATRICK RODRIGUES ANDRADE; ROSA MARIA MARQUES,https://www.sep.org.br/mostrar.php?url=21/3113-o-capital-como-antivalor-consideracoes-sobre-a-mercadoria-capital-e-o-fetiche-perfeito.pdf,2016,
"MOBILIDADE, ACESSIBILIDADE E SEGREGAÇÃO SOCIOESPACIAL: INVESTIGANDO POSSÍVEIS PRIVAÇÕES DOS SISTEMAS DE TRANSPORTES NO ESPAÇO PAULISTANO",ANDRÉ DE JESUS BISPO; VLADIMIR FERNANDES MACIEL; MONICA YUKIE KUWAHARA,https://www.sep.org.br/mostrar.php?url=21/3114-mobilidade-acessibilidade-e-segregacao-socioespacial-investigando-possiveis-privacoes-dos-sistemas-de-transportes-no-espaco-paulistano.pdf,2016,
DINHEIRO E DINHEIRO FICTÍCIO EM MARX,ADRIANO LOPES ALMEIDA TEIXEIRA; PAULO NAKATANI,https://www.sep.org.br/mostrar.php?url=21/3115-dinheiro-e-dinheiro-ficticio-em-marx.pdf,2016,
DIAGNÓSTICOS DOS GOVERNOS DILMA ROUSSEF: DO INDUSTRIALISMO À VIRADA NEOLIBERAL.,GUILHERME SANTOS MELLO,https://www.sep.org.br/mostrar.php?url=21/3116-diagnosticos-dos-governos-dilma-roussef-do-industrialismo-a-virada-neoliberal.pdf,2016,
O DEBATE SOBRE O PROCESSO DE DESENVOLVIMENTO ECONÔMICO DA COREIA DO SUL: UMA LINHA ALTERNATIVA DE INTERPRETAÇÃO,UALLACE MOREIRA LIMA,https://www.sep.org.br/mostrar.php?url=21/3117-o-debate-sobre-o-processo-de-desenvolvimento-economico-da-coreia-do-sul-uma-linha-alternativa-de-interpretacao.pdf,2016,
DEPENDÊNCIA E SUBORDINAÇÃO: CAPITAL TRANSNACIONAL NAS ESTRUTURAS DO ESTADO,RUBENS ROGÉRIO SAWAYA,https://www.sep.org.br/mostrar.php?url=21/3118-dependencia-e-subordinacao-capital-transnacional-nas-estruturas-do-estado.pdf,2016,
ECONOMIA CRIATIVA E POLÍTICA CULTURAL: REFLEXÕES E CONTRIBUIÇÕES PARA A ELABORAÇÃO DO PLANO MUNICIPAL DE CULTURA DE BELÉM,VALCIR BISPO SANTOS,https://www.sep.org.br/mostrar.php?url=21/3119-economia-criativa-e-politica-cultural-reflexoes-e-contribuicoes-para-a-elaboracao-do-plano-municipal-de-cultura-de-belem.pdf,2016,
CAIXA ECONÔMICA FEDERAL E BANCO DO BRASIL: NOTAS SOBRE SUA EVOLUÇÃO PATRIMONIAL RECENTE,FERNANDA F. FEIL E ANDREJ SLIVNIK,https://www.sep.org.br/mostrar.php?url=22/368-caixa-economica-federal-e-banco-do-brasil-notas-sobre-sua-evolucao-patrimonial-recente.pdf,2017,
"CHEAP LABOUR E A LUTA DO HOMEM CONTRA A MÁQUINA: TEORIA, HISTÓRIA, FICÇÃO E ATUALIDADE",PILAR LEMINSKI VEIGA,https://www.sep.org.br/mostrar.php?url=22/274-cheap-labour-e-a-luta-do-homem-contra-a-maquina-teoria-historia-ficcao-e-atualidade.pdf,2017,
O PERÍODO DE 1981 A 1985 DO GOVERNO REAGAN E O PROCESSO DE CONSOLIDAÇÃO DOS EUA COMO PRINCIPAL POTÊNCIA MUNDIAL,"ANA CLAUDIA SALGADO CORTEZ, CARLOS EDUARDO CARVALHO E PATRÍCIA HELENA FERNANDES CUNHA",https://www.sep.org.br/mostrar.php?url=22/261-o-periodo-de-1981-a-1985-do-governo-reagan-e-o-processo-de-consolidacao-dos-eua-como-principal-potencia-mundial.pdf,2017,
"CORPORATE INVERSION BRASILEIRA: O CASO JBS, A TENTATIVA DE INVERSÃO DE MATRIZ CORPORATIVA.",PIETRO PARRONCHI,https://www.sep.org.br/mostrar.php?url=22/336-corporate-inversion-brasileira-o-caso-jbs-a-tentativa-de-inversao-de-matriz-corporativa.pdf,2017,
"JOHN ROGERS COMMONS: CAPITALISMO E A RIQUEZA ""DESMATERIALIZADA""",RODRIGO CONSTANTINO JERONIMO,https://www.sep.org.br/mostrar.php?url=22/222-john-rogers-commons-capitalismo-e-a-riqueza-desmaterializada.pdf,2017,
O TRABALHO DOMÉSTICO FEMININO E A CRIAÇÃO DE VALOR: UM DEBATE NA NEW LEFT REVIEW,ISABELLA OLIVEIRA MENDES,https://www.sep.org.br/mostrar.php?url=22/250-o-trabalho-domestico-feminino-e-a-criacao-de-valor-um-debate-na-new-left-review.pdf,2017,
DAVID HUME BETWEEN MORAL PHILOSOPHY AND POLITICAL ECONOMY: THE ENQUIRY CONCERNING THE PRINCIPLES OF MORALS DEPENDENCE ON THE POLITICAL DISCOURSES,PEDRO VIANNA C. FARIA,https://www.sep.org.br/mostrar.php?url=22/108-david-hume-between-moral-philosophy-and-political-economy-the-enquiry-concerning-the-principles-of-morals-dependence-on-the-political-discourses.pdf,2017,
"A SOCIOLOGIA DA RELIGIAO DE MAX WEBER: UM ESTUDO SOBRE O DESENCATAMENTO DO MUNDO, AS SEITAS PROTESTANTES E O PAPEL DA ARTICULAÇÃO ENTRE FILIAÇÃO RELIGIOSA E ESTRATIFICAÇÃO SOCIAL",FELIPE CARVALHO SOUZA SANTOS,https://www.sep.org.br/mostrar.php?url=22/1-a-sociologia-da-religiao-de-max-weber-um-estudo-sobre-o-desencatamento-do-mundo-as-seitas-protestantes-e-o-papel-da-articulacao-entre-filiacao-religiosa-e-estratificacao-social.pdf,2017,
EVIDÊNCIAS EMPÍRICAS PARA A TENDÊNCIA DE QUEDA DA TAXA DE LUCRO DOS EUA EM MODELOS DE ESPAÇO DE ESTADOS,LEONEL TOSHIO CLEMENTE; EDUARDO MALDONADO FILHO,https://www.sep.org.br/mostrar.php?url=22/10-evidencias-empiricas-para-a-tendencia-de-queda-da-taxa-de-lucro-dos-eua-em-modelos-de-espaco-de-estados.pdf,2017,
DETERMINAÇÕES HISTÓRICAS DA EMPRESA AGROMERCANTIL E DA INDUSTRIALIZAÇÃO DEPENDENTE SOBRE O MERCADO DE TRABALHO (1980-2010): APONTAMENTOS SOBRE O SUBEMPREGO NO BRASIL,GUSTAVO JOSÉ DANIELI ZULLO,https://www.sep.org.br/mostrar.php?url=22/107-determinacoes-historicas-da-empresa-agromercantil-e-da-industrializacao-dependente-sobre-o-mercado-de-trabalho-1980-2010-apontamentos-sobre-o-subemprego-no-brasil.pdf,2017,
NOTAS SOBRE O DEBATE ACERCA DOS LIMITES HISTÓRICOS DO CAPITAL,GUSTAVO MOURA DE CAVALCANTI MELLO; HENRIQUE PEREIRA BRAGA; MAURÍCIO DE SOUZA SABADINI,https://www.sep.org.br/mostrar.php?url=22/112-notas-sobre-o-debate-acerca-dos-limites-historicos-do-capital.pdf,2017,
INVESTIMENTO EM INFRAESTRUTURA NA EUROPA E NO BRASIL: EXPECTATIVAS E RESULTADOS DO SISTEMA DE GARANTIAS PÚBLICAS,LUCAS BRESSAN DE ANDRADE; ANTONIO JOSÉ ALVES JUNIOR; ANDRE DE MELO MODENESI; GABRIEL GUERRA,https://www.sep.org.br/mostrar.php?url=22/113-investimento-em-infraestrutura-na-europa-e-no-brasil-expectativas-e-resultados-do-sistema-de-garantias-publicas.pdf,2017,
INCERTEZA E INSTITUCIONALISMO MODELO MENTAL DE DECISÕES E POLÍTICAS ECONÔMICAS EM KEYNES,LUANA NAVES FERREIRA SILVA; LEANDRO VIEIRA LIMA ARAÚJO; RAPHAEL GUILHERME ARAUJO TORREZAN,https://www.sep.org.br/mostrar.php?url=22/114-incerteza-e-institucionalismo-modelo-mental-de-decisoes-e-politicas-economicas-em-keynes.pdf,2017,
"LUCRATIVIDADE, DESENVOLVIMENTO TÉCNICO E DISTRIBUIÇÃO FUNCIONAL: UMA ANÁLISE DA ECONOMIA BRASILEIRA ENTRE 2000 E 2013",GUILHERME KLEIN MARTINS,https://www.sep.org.br/mostrar.php?url=22/116-lucratividade-desenvolvimento-tecnico-e-distribuicao-funcional-uma-analise-da-economia-brasileira-entre-2000-e-2013.pdf,2017,
PRODUTIVIDADE DO TRABALHO EM UMA PERSPECTIVA DE SETORES VERTICALMENTE INTEGRADOS: UMA ANÁLISE PARA O PERÍODO 2000-2008 NO BRASIL,JOSE BRUNO FEVEREIRO; CARLOS PINKUSFELD BASTOS,https://www.sep.org.br/mostrar.php?url=22/117-produtividade-do-trabalho-em-uma-perspectiva-de-setores-verticalmente-integrados-uma-analise-para-o-periodo-2000-2008-no-brasil.pdf,2017,
A INSERÇÃO DO BRASIL EM CADEIAS GLOBAIS DE VALOR DE SERVIÇOS DE 1995 A 2015,CRISTINA FRÓES DE BORJA REIS; IVAN TIAGO MACHADO OLIVEIRA,https://www.sep.org.br/mostrar.php?url=22/119-a-insercao-do-brasil-em-cadeias-globais-de-valor-de-servicos-de-1995-a-2015.pdf,2017,
MUDANÇA ESTRUTURAL NA ECONOMIA BRASILEIRA ENTRE 2010 E 2014: UMA ANÁLISE MULTISSETORIAL A PARTIR DE INSUMO-PRODUTO,PATIEENE ALVES PASSONI,https://www.sep.org.br/mostrar.php?url=22/12-mudanca-estrutural-na-economia-brasileira-entre-2010-e-2014-uma-analise-multissetorial-a-partir-de-insumo-produto.pdf,2017,
METODOLOGIAS EM ECONOMIA CONTEMPORÂNEA: A CRÍTICA E A ALTERNATIVA AO INSTRUMENTALISMO DA ORTODOXIA A PARTIR DO REALISMO CRÍTICO,ÁLVARO MARTINS SIQUEIRA,https://www.sep.org.br/mostrar.php?url=22/121-metodologias-em-economia-contemporanea-a-critica-e-a-alternativa-ao-instrumentalismo-da-ortodoxia-a-partir-do-realismo-critico.pdf,2017,
"VULNERABILIDADE EXTERNA E SUA CONCEITUAÇÃO: UMA CONTRIBUIÇÃO AO DEBATE, A PARTIR DAS MUDANÇAS NO PASSIVO EXTERNO BRASILEIRO.",PAULO VAN NOIJE; ANDRÉ MATINS BIANCARELLI; RENATO DE SOUZA ROSA,https://www.sep.org.br/mostrar.php?url=22/124-vulnerabilidade-externa-e-sua-conceituacao-uma-contribuicao-ao-debate-a-partir-das-mudancas-no-passivo-externo-brasileiro.pdf,2017,
A VULNERABILIDADE EXTERNA DECORRENTE DA POSIÇÃO INTERNACIONAL DE INVESTIMENTO E DO FLUXO DE RENDAS: ANÁLISE DA ECONOMIA BRASILEIRA NO PERÍODO 1964-1980.,PAULO VAN NOIJE; FLÁVIA FERREIRA DA SILVA,https://www.sep.org.br/mostrar.php?url=22/125-a-vulnerabilidade-externa-decorrente-da-posicao-internacional-de-investimento-e-do-fluxo-de-rendas-analise-da-economia-brasileira-no-periodo-1964-1980.pdf,2017,
A POLÍTICA EXTERNA DA CHINA PARA A AMÉRICA LATINA ENTRE 2000 E 2015: UMA ANÁLISE SOBRE BRASIL E PERU,FELIPE NAGUAL PARANHOS RABELO,https://www.sep.org.br/mostrar.php?url=22/132-a-politica-externa-da-china-para-a-america-latina-entre-2000-e-2015-uma-analise-sobre-brasil-e-peru.pdf,2017,
POLÍTICA INDUSTRIAL: O CASO BRASILEIRO PÓS 2000 E O PERFIL DAS EMPRESAS CALÇADISTAS SUBSIDIADAS EM SERGIPE,LUISA ALEM RIBEIRO; DENISIA ARAUJO CHAGAS GUERATO,https://www.sep.org.br/mostrar.php?url=22/133-politica-industrial-o-caso-brasileiro-pos-2000-e-o-perfil-das-empresas-calcadistas-subsidiadas-em-sergipe.pdf,2017,
DOMINÂNCIA FISCAL OU DOMINÂNCIA DO BALANÇO DE PAGAMENTOS? UMA ANÁLISE DO CASO BRASIL.,DAVID DECCACHE,https://www.sep.org.br/mostrar.php?url=22/134-dominancia-fiscal-ou-dominancia-do-balanco-de-pagamentos-uma-analise-do-caso-brasil.pdf,2017,
CRISE DA DÍVIDA EXTERNA E A ENTRADA SUBORDINADA DO BRASIL NA CIRANDA FINANCEIRA: UMA ANÁLISE DO PERÍODO DE 1980 A 1994,VANESSA MICHELI CANEI,https://www.sep.org.br/mostrar.php?url=22/135-crise-da-divida-externa-e-a-entrada-subordinada-do-brasil-na-ciranda-financeira-uma-analise-do-periodo-de-1980-a-1994.pdf,2017,
O ESTADO NO CAPITALISMO CONTEMPORÂNEO: UMA COMPOSIÇÃO TEÓRICA,FILIPE POSSA FERREIRA,https://www.sep.org.br/mostrar.php?url=22/14-o-estado-no-capitalismo-contemporaneo-uma-composicao-teorica.pdf,2017,
O NOVO DEBATE SOBRE COBRANÇA DE MENSALIDADE NAS UNIVERSIDADES FEDERAIS BRASILEIRAS,FERNANDO PEREIRA; WOLFGANG LENK,https://www.sep.org.br/mostrar.php?url=22/142-o-novo-debate-sobre-cobranca-de-mensalidade-nas-universidades-federais-brasileiras.pdf,2017,
RISK AS A CAPITALIST FORM,BRUNO HOFIG,https://www.sep.org.br/mostrar.php?url=22/144-risk-as-a-capitalist-form.pdf,2017,
ECONOMIA AMAZÔNICA: CONSIDERAÇÕES A PARTIR DA TEORIA DA DEPENDÊNCIA MARXISTA,GILBERTO DE SOUZA MARQUES; INDIRA CAVALCANTE DA ROCHA MARQUES; WENDELL DA COSTA MAGALHÃES,https://www.sep.org.br/mostrar.php?url=22/145-economia-amazonica-consideracoes-a-partir-da-teoria-da-dependencia-marxista.pdf,2017,
O DEBATE ACERCA DO DESENVOLVIMENTO ECONÔMICO E A QUESTÃO REGIONAL: PERSPECTIVA HISTÓRICA E ELEMENTOS DE UMA AGENDA PARA O SÉCULO XXI,MÁRCIA DE LIMA PEREIRA COUTO; CARLOS AUGUSTO COUTO XAVIER; GILBERTO DE SOUZA MARQUES,https://www.sep.org.br/mostrar.php?url=22/146-o-debate-acerca-do-desenvolvimento-economico-e-a-questao-regional-perspectiva-historica-e-elementos-de-uma-agenda-para-o-seculo-xxi.pdf,2017,
PARA ALÉM DOS 20 CENTAVOS: A MOBILIDADE URBANA SOB O PONTO DE VISTA DA CRÍTICA DA ECONOMIA POLÍTICA,ANDRÉ COUTINHO AUGUSTIN,https://www.sep.org.br/mostrar.php?url=22/148-para-alem-dos-20-centavos-a-mobilidade-urbana-sob-o-ponto-de-vista-da-critica-da-economia-politica.pdf,2017,
FORMAS DO DINHEIRO E O LUGAR DO OURO: UMA INTERPRETAÇÃO MARXISTA,GILIAD DE SOUZA SILVA; EDUARDO AUGUSTO DE LIMA MALDONADO FILHO; LUCAS RODRIGUES,https://www.sep.org.br/mostrar.php?url=22/15-formas-do-dinheiro-e-o-lugar-do-ouro-uma-interpretacao-marxista.pdf,2017,
O BRASIL E O MERCADO MUNDIAL DE CAFÉ: INTERVENÇÃO E ESTRATÉGIAS NA PRIMEIRA METADE DO SÉCULO XX.,ROGÉRIO NAQUES FALEIROS; PEDRO GERALDO SAADI TOSI,https://www.sep.org.br/mostrar.php?url=22/150-o-brasil-e-o-mercado-mundial-de-cafe-intervencao-e-estrategias-na-primeira-metade-do-seculo-xx.pdf,2017,
ENDOGENOUS MONEY AND MONETARY POLICY: A STRUCTURALIST CRITIQUE OF THE FEDERAL RESERVES QUANTITATIVE EASING PROGRAMS,OLIVIA BULLIO,https://www.sep.org.br/mostrar.php?url=22/153-endogenous-money-and-monetary-policy-a-structuralist-critique-of-the-federal-reserves-quantitative-easing-programs.pdf,2017,
"DEMOCRACIA, CAPITALISMO E AGRONEGÓCIO - UMA ANÁLISE DO PAPEL DOS PODERES EXECUTIVO E LEGISLATIVO PARA A EXPANSÃO DO AGRONEGÓCIO NO BRASIL",CHRISTIANE S. S. CAMPOS; ROSANA SOARES CAMPOS; CLARISSE CHIAPPINI CASTILHOS,https://www.sep.org.br/mostrar.php?url=22/156-democracia-capitalismo-e-agronegocio-uma-analise-do-papel-dos-poderes-executivo-e-legislativo-para-a-expansao-do-agronegocio-no-brasil.pdf,2017,
NOTAS CRÍTICAS À COMPREENSÃO DE LÊNIN SOBRE O ESTADO: REVISITANDO O ESTADO E A REVOLUÇÃO,PAULO HENRIQUE FURTADO DE ARAUJO,https://www.sep.org.br/mostrar.php?url=22/157-notas-criticas-a-compreensao-de-lenin-sobre-o-estado-revisitando-o-estado-e-a-revolucao.pdf,2017,
A CHINA NO SÉCULO XXI: ALGUNS APONTAMENTOS SOBRE SUA INSERÇÃO NAS CADEIAS GLOBAIS DE VALOR E SOBRE A INTERNACIONALIZAÇÃO DE SEUS CAPITAIS,LAURA BERALDO,https://www.sep.org.br/mostrar.php?url=22/162-a-china-no-seculo-xxi-alguns-apontamentos-sobre-sua-insercao-nas-cadeias-globais-de-valor-e-sobre-a-internacionalizacao-de-seus-capitais.pdf,2017,
O DISCURSO DO RIO AMAZONAS,DELAÍDE SILVA PASSOS,https://www.sep.org.br/mostrar.php?url=22/163-o-discurso-do-rio-amazonas.pdf,2017,
SISTEMA DE CRÉDITO E CRISES EM MARX: O CICLO INDUSTRIAL E AS SUAS FASES,HENRIQUE DE ABREU GRAZZIOTIN; RONALDO HERRLEIN JR.,https://www.sep.org.br/mostrar.php?url=22/166-sistema-de-credito-e-crises-em-marx-o-ciclo-industrial-e-as-suas-fases.pdf,2017,
A MEDIDA DAS TROCAS: A EVOLUÇÃO DO VALOR DE TROCA NA HISTÓRIA DO PENSAMENTO ECONÔMICO,JULIANA NALÉSSIO LEME; LARISSA CRISTOFOLETTI,https://www.sep.org.br/mostrar.php?url=22/167-a-medida-das-trocas-a-evolucao-do-valor-de-troca-na-historia-do-pensamento-economico.pdf,2017,
O SETOR EXTERNO DA ECONOMIA BRASILEIRA NO GOVERNO DILMA E SEU PAPEL NA CRISE,ANDRÉ MARTINS BIANCARELLI; RODRIGO VERGNHANINI; RENATO DE SOUZA ROSA,https://www.sep.org.br/mostrar.php?url=22/168-o-setor-externo-da-economia-brasileira-no-governo-dilma-e-seu-papel-na-crise.pdf,2017,
O QUE HÁ DE MARXISTA NO PENSAMENTO DE SRAFFA?,MARIA MELLO DE MALTA; MATHEUS FERNANDO SADDE,https://www.sep.org.br/mostrar.php?url=22/171-o-que-ha-de-marxista-no-pensamento-de-sraffa.pdf,2017,
COMPLEXIDADE ECONÔMICA E HIERARQUIA NO SISTEMA INTERESTATAL,MARCELO AREND; ADILSON GIOVANINI; JULIMAR DA SILVA BICHARRA; GLAISON AUGUSTO GUERRERO,https://www.sep.org.br/mostrar.php?url=22/173-complexidade-economica-e-hierarquia-no-sistema-interestatal.pdf,2017,
DA ABORDAGEM TOP DOWN DO PROTOCOLO KYOTO À BOTTOM UP DO ACORDO DE PARIS: MUDANÇAS NA GOVERNANÇA GLOBAL DO CLIMA À LUZ DE UMA ANÁLISE DA MUDANÇA DE PERFIS DE EMISSÕES DE GASES DE EFEITO ESTUFA,MARIA CRISTINA OLIVEIRA SOUZA; ROSANA ICASSATTI CORAZZA,https://www.sep.org.br/mostrar.php?url=22/175-da-abordagem-top-down-do-protocolo-kyoto-a-bottom-up-do-acordo-de-paris-mudancas-na-governanca-global-do-clima-a-luz-de-uma-analise-da-mudanca-de-perfis-de-emissoes-de-gases-de-efeito-estufa.pdf,2017,
UMA CRÍTICA HETERODOXA À PROPOSTA DO NOVO REGIME FISCAL (PEC Nº55 DE 2016),ANTÔNIO ALBANO DE FREITAS,https://www.sep.org.br/mostrar.php?url=22/176-uma-critica-heterodoxa-a-proposta-do-novo-regime-fiscal-pec-no55-de-2016.pdf,2017,
"O COMÉRCIO DOMÉSTICO DE CRIANÇAS ESCRAVAS NO OESTE PAULISTA, 1861-1869",GABRIEL ALMEIDA ANTUNES ROSSINI,https://www.sep.org.br/mostrar.php?url=22/178-o-comercio-domestico-de-criancas-escravas-no-oeste-paulista-1861-1869.pdf,2017,
O SISTEMA-MUNDO CAPITALISTA E OS NOVOS ALINHAMENTOS GEOPOLÍTICOS NO SÉCULO XXI: UMA VISÃO PROSPECTIVA,CARLOS EDUARDO MARTINS,https://www.sep.org.br/mostrar.php?url=22/180-o-sistema-mundo-capitalista-e-os-novos-alinhamentos-geopoliticos-no-seculo-xxi-uma-visao-prospectiva.pdf,2017,
"O PLANO DE METAS E A ESTRUTURA EMPRESARIAL E FINANCEIRA DA INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS NO BRASIL: DEDINI E ROMI, 1955-1961",MICHEL DELIBERALI MARSON,https://www.sep.org.br/mostrar.php?url=22/181-o-plano-de-metas-e-a-estrutura-empresarial-e-financeira-da-industria-de-maquinas-e-equipamentos-no-brasil-dedini-e-romi-1955-1961.pdf,2017,
QUALIFICAÇÃO E COMPETÊNCIA DA FORÇA DE TRABALHO: NOVAS MISTIFICAÇÕES NO CONTROLE DO CAPITAL SOBRE O TRABALHO,REJANE GOMES CARVALHO,https://www.sep.org.br/mostrar.php?url=22/182-qualificacao-e-competencia-da-forca-de-trabalho-novas-mistificacoes-no-controle-do-capital-sobre-o-trabalho.pdf,2017,
DEPENDÊNCIA E SUBIMPERIALISMO: REVISITAÇÃO TEÓRICA E CONDICIONANTES EMPÍRICOS APLICADOS AOS PAÍSES DO MERCOSUL,ARNALDO DOS SANTOS VAZ NETO; DJALMA DA SILVA FRADE; PAULO FELIPE SILVA DE SOUSA; LUIS FLÁVIO MAIA LIMA,https://www.sep.org.br/mostrar.php?url=22/184-dependencia-e-subimperialismo-revisitacao-teorica-e-condicionantes-empiricos-aplicados-aos-paises-do-mercosul.pdf,2017,
PROPRIEDADE INTELECTUAL E ACUMULAÇÃO DE CAPITAL,POLLYANNA PAGANOTO MOURA,https://www.sep.org.br/mostrar.php?url=22/185-propriedade-intelectual-e-acumulacao-de-capital.pdf,2017,
SWAPS DE TAXA DE JUROS E CAPITAL FICTÍCIO,THIAGO JOSÉ NOGUEIRA RODRIGUES DOS SANTOS,https://www.sep.org.br/mostrar.php?url=22/188-swaps-de-taxa-de-juros-e-capital-ficticio.pdf,2017,
QUESTÃO SOCIAL E A EMERGÊNCIA E DESENVOLVIMENTO DOS SISTEMAS DE PROTEÇÃO SOCIAL NOS PAÍSES DA AMÉRICA LATINA,GUSTAVO BONIN GAVA; HUGO MIGUEL OLIVEIRA DIAS,https://www.sep.org.br/mostrar.php?url=22/19-questao-social-e-a-emergencia-e-desenvolvimento-dos-sistemas-de-protecao-social-nos-paises-da-america-latina.pdf,2017,
O II PND DO GOVERNO GEISEL E A RETOMADA DO NACIONAL-DESENVOLVIMENTISMO,CÁSSIO SILVA MOREIRA; WENDEL PINHEIRO,https://www.sep.org.br/mostrar.php?url=22/190-o-ii-pnd-do-governo-geisel-e-a-retomada-do-nacional-desenvolvimentismo.pdf,2017,
